time my_testwave1
4.20044966275293e-10 -0.0402468987067053
4.20664501623782e-10 -0.0388814994716067
4.21284036972271e-10 -0.0374676714967696
4.21903572320759e-10 -0.036006516813555
4.22523107669248e-10 -0.0344991931773345
4.23142643017737e-10 -0.0329469132479802
4.23762178366225e-10 -0.0313509437082117
4.24381713714714e-10 -0.0297126043203071
4.25001249063203e-10 -0.0280332669217751
4.25620784411691e-10 -0.026314354360639
4.2624031976018e-10 -0.0245573393710542
4.26859855108669e-10 -0.0227637433900516
4.27479390457157e-10 -0.0209351353162584
4.28098925805646e-10 -0.0190731302115195
4.28718461154134e-10 -0.0171793879464068
4.29337996502623e-10 -0.0152556117906744
4.29957531851112e-10 -0.013303546949757
4.305770671996e-10 -0.0113249790485138
4.31196602548089e-10 -0.00932173256344227
4.31816137896578e-10 -0.00729566920467744
4.32435673245066e-10 -0.00524868624912236
4.33055208593555e-10 -0.00318271482615719
4.33674743942043e-10 -0.00109971815738849
4.34294279290532e-10 0.000998310248018176
4.34913814639021e-10 0.00310934844081961
4.35533349987509e-10 0.0052313479203553
4.36152885335998e-10 0.00736223556267257
4.36772420684487e-10 0.00949991558637124
4.37391956032975e-10 0.0116422715543586
4.38011491381464e-10 0.0137871684096707
4.38631026729952e-10 0.0159324545434488
4.39250562078441e-10 0.0180759638931408
4.3987009742693e-10 0.0202155180689314
4.40489632775418e-10 0.0223489285063672
4.41109168123907e-10 0.0244739986431285
4.41728703472396e-10 0.0265885261178167
4.42348238820884e-10 0.0286903049886319
4.42967774169373e-10 0.030777127969754
4.43587309517862e-10 0.0328467886832337
4.4420684486635e-10 0.034897083924141
4.44826380214839e-10 0.0369258159367122
4.45445915563328e-10 0.0389307946992118
4.46065450911816e-10 0.0409098402151899
4.46684986260305e-10 0.0428607848088026
4.47304521608793e-10 0.0447814754218459
4.47924056957282e-10 0.0466697759101335
4.48543592305771e-10 0.0485235693368422
4.49163127654259e-10 0.0503407602604234
4.49782663002748e-10 0.052119277014691
4.50402198351237e-10 0.0538570739786685
4.51021733699725e-10 0.0555521338337886
4.51641269048214e-10 0.0572024698060359
4.52260804396702e-10 0.0588061278906138
4.52880339745191e-10 0.0603611890567344
4.5349987509368e-10 0.0618657714301272
4.54119410442168e-10 0.063318032450875
4.54738945790657e-10 0.064716171004196
4.55358481139146e-10 0.066058429521805
4.55978016487634e-10 0.0673430960514986
4.56597551836123e-10 0.0685685062926406
4.57217087184612e-10 0.0697330455952321
4.578366225331e-10 0.0708351509202788
4.58456157881589e-10 0.0718733127592
4.59075693230077e-10 0.0728460770100451
4.59695228578566e-10 0.073752046808323
4.60314763927055e-10 0.0745898843102733
4.60934299275543e-10 0.075358312426458
4.61553834624032e-10 0.0760561165035787
4.62173369972521e-10 0.0766821459524739
4.62792905321009e-10 0.0772353158202928
4.63412440669498e-10 0.0777146083048853
4.64031976017987e-10 0.0781190742094994
4.64651511366475e-10 0.0784478343359282
4.65271046714964e-10 0.0787000808142971
4.65890582063452e-10 0.0788750783677437
4.66510117411941e-10 0.0789721655102926
4.6712965276043e-10 0.0789907556762938
4.67749188108918e-10 0.078930338279849
4.68368723457407e-10 0.0787904797027163
4.68988258805895e-10 0.0785708242092491
4.69607794154384e-10 0.0782710947869903
4.70227329502873e-10 0.0778910939116154
4.70846864851362e-10 0.0774307042349821
4.7146640019985e-10 0.0768898891951263
4.72085935548339e-10 0.0762686935471082
4.72705470896827e-10 0.0755672438136942
4.73325006245316e-10 0.0747857486549378
4.73944541593805e-10 0.0739244991557933
4.74564076942293e-10 0.0729838690309883
4.75183612290782e-10 0.0719643147464497
4.75803147639271e-10 0.0708663755566719
4.76422682987759e-10 0.0696906734574838
4.77042218336248e-10 0.0684379130537763
4.77661753684736e-10 0.0671088813418163
4.78281289033225e-10 0.0657044474058794
4.78900824381714e-10 0.0642255620289956
4.79520359730202e-10 0.0626732572177199
4.80139895078691e-10 0.0610486456409056
4.8075943042718e-10 0.0593529199825478
4.81378965775668e-10 0.0575873522088796
4.81998501124157e-10 0.0557532927499425
4.82618036472646e-10 0.0538521695960096
4.83237571821134e-10 0.0518854873092605
4.83857107169623e-10 0.0498548259512552
4.84476642518111e-10 0.0477618399268005
4.850961778666e-10 0.0456082567449246
4.85715713215089e-10 0.0433958756977456
4.86335248563577e-10 0.0411265664581073
4.86954783912066e-10 0.0388022675969746
4.87574319260555e-10 0.0364249850216136
4.88193854609043e-10 0.0339967903357327
4.88813389957532e-10 0.0315198191228004
4.89432925306021e-10 0.0289962691538649
4.90052460654509e-10 0.0264283985212745
4.90671996002998e-10 0.0238185236997962
4.91291531351486e-10 0.0211690175367004
4.91911066699975e-10 0.0184823071724565
4.92530602048464e-10 0.0157608718938029
4.93150137396952e-10 0.0130072409209619
4.93769672745441e-10 0.0102239911309431
4.9438920809393e-10 0.00741374471885994
4.95008743442418e-10 0.00457916679933727
4.95628278790907e-10 0.0017229629501036
4.96247814139395e-10 -0.00115212330002551
4.96867349487884e-10 -0.0040433130365208
4.97486884836373e-10 -0.00694779457554928
4.98106420184861e-10 -0.00986272612901221
4.9872595553335e-10 -0.012785238515775
4.99345490881839e-10 -0.0157124379165547
4.99965026230327e-10 -0.0186414086699006
5.00584561578816e-10 -0.0215692161066265
5.01204096927304e-10 -0.0244929094200181
5.01823632275793e-10 -0.0274095245690644
5.02443167624282e-10 -0.0303160872119309
5.0306270297277e-10 -0.0332096156668416
5.03682238321259e-10 -0.0360871238974871
5.04301773669748e-10 -0.0389456245200407
5.04921309018236e-10 -0.0417821318288147
5.05540844366725e-10 -0.0445936648375832
5.06160379715214e-10 -0.0473772503335188
5.06779915063702e-10 -0.0501299259407072
5.07399450412191e-10 -0.0528487431901421
5.0801898576068e-10 -0.0555307705930975
5.08638521109168e-10 -0.0581730967147544
5.09258056457657e-10 -0.0607728332449236
5.09877591806145e-10 -0.0633271180627187
5.10497127154634e-10 -0.0658331182919954
5.11116662503123e-10 -0.0682880333443861
5.11736197851611e-10 -0.0706890979467384
5.123557332001e-10 -0.0730335851497783
5.12975268548589e-10 -0.0753188093148134
5.13594803897077e-10 -0.0775421290752847
5.14214339245566e-10 -0.0797009502700151
5.14833874594054e-10 -0.0817927288449837
5.15453409942543e-10 -0.0838149737204816
5.16072945291032e-10 -0.0857652496205277
5.1669248063952e-10 -0.0876411798614368
5.17312015988009e-10 -0.0894404490964654
5.17931551336498e-10 -0.0911608060134748
5.18551086684986e-10 -0.0928000659826054
5.19170622033475e-10 -0.0943561136509601
5.19790157381964e-10 -0.0958269054813692
5.20409692730452e-10 -0.0972104722323137
5.21029228078941e-10 -0.0985049213761602
5.21648763427429e-10 -0.0997084394528836
5.22268298775918e-10 -0.100819294356521
5.22887834124407e-10 -0.101835837551648
5.23507369472895e-10 -0.102756506217223
5.24126904821384e-10 -0.103579825315213
5.24746440169873e-10 -0.104304409581464
5.25365975518361e-10 -0.104928965436367
5.2598551086685e-10 -0.105452292812913
5.26605046215338e-10 -0.105873286899824
5.27224581563827e-10 -0.106190939797507
5.27844116912316e-10 -0.106404342084668
5.28463652260804e-10 -0.106512684293491
5.29083187609293e-10 -0.106515258291369
5.29702722957782e-10 -0.106411458567278
5.3032225830627e-10 -0.106200783420946
5.30941793654759e-10 -0.105882836053081
5.31561329003248e-10 -0.10545732555499
5.32180864351736e-10 -0.104924067796048
5.32800399700225e-10 -0.104282986207535
5.33419935048713e-10 -0.103534112461496
5.34039470397202e-10 -0.10267758704333
5.34659005745691e-10 -0.101713659716985
5.35278541094179e-10 -0.100642689881651
5.35898076442668e-10 -0.0994651468190491
5.36517611791157e-10 -0.0981816098304232
5.37137147139645e-10 -0.0967927682625256
5.37756682488134e-10 -0.0952994214219558
5.38376217836623e-10 -0.093702478377335
5.38995753185111e-10 -0.0920029576489138
5.396152885336e-10 -0.0902019867853119
5.40234823882088e-10 -0.0883008018272231
5.40854359230577e-10 -0.0863007466580032
5.41473894579066e-10 -0.0842032722412171
5.42093429927554e-10 -0.0820099357452756
5.42712965276043e-10 -0.0797223995554869
5.43332500624531e-10 -0.0773424301738841
5.4395203597302e-10 -0.0748718970073693
5.44571571321509e-10 -0.0723127710448038
5.45191106669998e-10 -0.0696671234237752
5.45810642018486e-10 -0.0669371238879452
5.46430177366975e-10 -0.0641250391359168
5.47049712715463e-10 -0.0612332310627677
5.47669248063952e-10 -0.0582641548954148
5.48288783412441e-10 -0.0552203572231839
5.48908318760929e-10 -0.0521044739249991
5.49527854109418e-10 -0.0489192279947647
5.50147389457907e-10 -0.0456674272665994
5.50766924806395e-10 -0.0423519620417018
5.51386460154884e-10 -0.038975802618757
5.52005995503372e-10 -0.0355419967298492
5.52625530851861e-10 -0.0320536668840201
5.5324506620035e-10 -0.0285140076206548
5.53864601548838e-10 -0.024926282675032
5.54484136897327e-10 -0.0212938220584449
5.55103672245816e-10 -0.017620019055401
5.55723207594304e-10 -0.0139083271405373
5.56342742942793e-10 -0.0101622568179281
5.56962278291281e-10 -0.00638537238562862
5.5758181363977e-10 -0.00258128862830419
5.58201348988259e-10 0.00124633255903349
5.58820884336747e-10 0.00509378561314551
5.59440419685236e-10 0.00895732480736664
5.60059955033725e-10 0.0128331678158707
5.60679490382213e-10 0.0167174993340819
5.61299025730702e-10 0.020606474751856
5.61918561079191e-10 0.024496223875979
5.62538096427679e-10 0.028382854698437
5.63157631776168e-10 0.0322624572069036
5.63777167124656e-10 0.0361311072337723
5.64396702473145e-10 0.0399848703400272
5.65016237821634e-10 0.043819805730199
5.65635773170122e-10 0.0476319701945802
5.66255308518611e-10 0.0514174220748548
5.668748438671e-10 0.0551722252492128
5.67494379215588e-10 0.0588924531330357
5.68113914564077e-10 0.0625741926911332
5.68733449912566e-10 0.0662135484575585
5.69352985261054e-10 0.069806646558922
5.69972520609543e-10 0.0733496387371679
5.70592055958031e-10 0.0768387063677025
5.7121159130652e-10 0.0802700644687863
5.71831126655009e-10 0.083639965698064
5.72450662003497e-10 0.0869447043321175
5.73070197351986e-10 0.0901806202249133
5.73689732700475e-10 0.0933441027410001
5.74309268048963e-10 0.0964315946593609
5.74928803397452e-10 0.0994395960437876
5.75548338745941e-10 0.102364668075678
5.76167874094429e-10 0.105203436845178
5.76787409442918e-10 0.107952597096598
5.77406944791406e-10 0.110608915924079
5.78026480139895e-10 0.113169236413488
5.78646015488384e-10 0.115630481226578
5.79265550836872e-10 0.117989656123478
5.79885086185361e-10 0.120243853419617
5.8050462153385e-10 0.122390255373248
5.81124156882338e-10 0.124426137499761
5.81743692230827e-10 0.126348871809065
5.82363227579316e-10 0.128155929962347
5.82982762927804e-10 0.129844886344597
5.83602298276293e-10 0.131413421049348
5.84221833624781e-10 0.13285932277216
5.8484136897327e-10 0.13418049160943
5.85460904321759e-10 0.135374941759225
5.86080439670247e-10 0.13644080412088
5.86699975018736e-10 0.137376328790213
5.87319510367225e-10 0.138179887447298
5.87939045715713e-10 0.138849975633815
5.88558581064202e-10 0.139385214917108
5.8917811641269e-10 0.139784354938184
5.89797651761179e-10 0.14004627534097
5.90417187109668e-10 0.140169987580282
5.91036722458156e-10 0.140154636606041
5.91656257806645e-10 0.139999502421405
5.92275793155134e-10 0.139704001512594
5.92895328503622e-10 0.1392676881483
5.93514863852111e-10 0.138690255546707
5.941343992006e-10 0.137971536908259
5.94753934549088e-10 0.137111506312452
5.95373469897577e-10 0.136110279477039
5.95993005246066e-10 0.134968114378194
5.96612540594554e-10 0.133685411730283
5.97232075943043e-10 0.132262715324053
5.97851611291531e-10 0.13070071222218
5.9847114664002e-10 0.129000232811238
5.99090681988509e-10 0.127162250709328
5.99710217336997e-10 0.125187882528706
6.00329752685486e-10 0.12307838749294
6.00949288033975e-10 0.120835166908217
6.01568823382463e-10 0.118459763488629
6.02188358730952e-10 0.115953860535342
6.0280789407944e-10 0.113319280969782
6.03427429427929e-10 0.110557986221045
6.04046964776418e-10 0.107672074967925
6.04666500124906e-10 0.104663781736125
6.05286035473395e-10 0.101535475351286
6.05905570821883e-10 0.0982896572487312
6.06525106170372e-10 0.0949289596408623
6.07144641518861e-10 0.091456143543374
6.07764176867349e-10 0.0878740966615522
6.08383712215838e-10 0.0841858311381024
6.09003247564327e-10 0.0803944811640776
6.09622782912815e-10 0.0765033004546377
6.10242318261304e-10 0.0725156595915128
6.10861853609793e-10 0.0684350432341719
6.11481388958281e-10 0.0642650472018871
6.1210092430677e-10 0.0600093754289545
6.12720459655259e-10 0.0556718367955535
6.13339995003747e-10 0.051256341836775
6.13959530352236e-10 0.046766899332587
6.14579065700724e-10 0.0422076127815364
6.15198601049213e-10 0.0375826767612003
6.15818136397702e-10 0.0328963731784815
6.1643767174619e-10 0.0281530674129836
6.17057207094679e-10 0.0233572043568406
6.17676742443168e-10 0.0185133043544585
6.18296277791656e-10 0.0136259590457964
6.18915813140145e-10 0.00869982711687711
6.19535348488633e-10 0.00373962996137412
6.20154883837122e-10 -0.00124985274280111
6.20774419185611e-10 -0.00626378753785247
6.21393954534099e-10 -0.0112972917672806
6.22013489882588e-10 -0.0163454382296211
6.22633025231077e-10 -0.0214032599004109
6.23252560579565e-10 -0.0264657547179696
6.23872095928054e-10 -0.0315278904284724
6.24491631276543e-10 -0.0365846094857183
6.25111166625031e-10 -0.0416308340009316
6.2573070197352e-10 -0.0466614707378423
6.26350237322009e-10 -0.051671416148236
6.26969772670497e-10 -0.0566555614430903
6.27589308018986e-10 -0.0616087976943684
6.28208843367474e-10 -0.0665260209624571
6.28828378715963e-10 -0.0714021374442283
6.29447914064452e-10 -0.0762320686366215
6.3006744941294e-10 -0.0810107565106112
6.30686984761429e-10 -0.0857331686904159
6.31306520109918e-10 -0.0903943036327257
6.31926055458406e-10 -0.0949891958007477
6.32545590806895e-10 -0.0995129208278182
6.33165126155383e-10 -0.103960600665332
6.33784661503872e-10 -0.10832740870971
6.34404196852361e-10 -0.11260857490315
6.35023732200849e-10 -0.116799390802886
6.35643267549338e-10 -0.120895214613684
6.36262802897827e-10 -0.124891476178338
6.36882338246315e-10 -0.128783681920917
6.37501873594804e-10 -0.13256741973756
6.38121408943293e-10 -0.136238363829633
6.38740944291781e-10 -0.139792279474092
6.3936047964027e-10 -0.143225027725941
6.39980014988758e-10 -0.14653257004772
6.40599550337247e-10 -0.149710972860997
6.41219085685736e-10 -0.152756412014902
6.41838621034224e-10 -0.155665177166792
6.42458156382713e-10 -0.158433676070217
6.43077691731202e-10 -0.161058438765401
6.4369722707969e-10 -0.163536121667554
6.44316762428179e-10 -0.165863511548402
6.44936297776667e-10 -0.168037529406386
6.45555833125156e-10 -0.170055234221124
6.46175368473645e-10 -0.171913826587751
6.46794903822134e-10 -0.173610652226942
6.47414439170622e-10 -0.175143205366429
6.48033974519111e-10 -0.176509131990022
6.48653509867599e-10 -0.177706232950203
6.49273045216088e-10 -0.178732466940497
6.49892580564577e-10 -0.179585953323951
6.50512115913065e-10 -0.180264974814174
6.51131651261554e-10 -0.180767980005528
6.51751186610042e-10 -0.181093585749184
6.52370721958531e-10 -0.181240579371917
6.5299025730702e-10 -0.181207920734629
6.53609792655508e-10 -0.180994744127769
6.54229328003997e-10 -0.180600360000947
6.54848863352486e-10 -0.180024256524184
6.55468398700974e-10 -0.179266100978449
6.56087934049463e-10 -0.17832574097321
6.56707469397952e-10 -0.177203205488988
6.5732700474644e-10 -0.175898705742976
6.57946540094929e-10 -0.174412635876029
6.58566075443417e-10 -0.17274557345945
6.59185610791906e-10 -0.170898279820208
6.59805146140395e-10 -0.168871700183369
6.60424681488883e-10 -0.166666963630733
6.61044216837372e-10 -0.164285382874813
6.61663752185861e-10 -0.161728453847507
6.62283287534349e-10 -0.158997855102973
6.62902822882838e-10 -0.156095447034425
6.63522358231327e-10 -0.153023270904721
6.64141893579815e-10 -0.149783547690846
6.64761428928304e-10 -0.146378676742522
6.65380964276792e-10 -0.142811234255444
6.66000499625281e-10 -0.139083971559734
6.6662003497377e-10 -0.135199813224484
6.67239570322258e-10 -0.131161854979385
6.67859105670747e-10 -0.126973361454664
6.68478641019236e-10 -0.122637763740715
6.69098176367724e-10 -0.118158656769024
6.69717711716213e-10 -0.113539796516148
6.70337247064701e-10 -0.108785097032708
6.7095678241319e-10 -0.103898627299554
6.71576317761679e-10 -0.0988846079134104
6.72195853110167e-10 -0.0937474076045279
6.72815388458656e-10 -0.088491539589025
6.73434923807145e-10 -0.0831216577587966
6.74054459155633e-10 -0.0776425527120267
6.74673994504122e-10 -0.0720591476275369
6.75293529852611e-10 -0.0663764939863602
6.75913065201099e-10 -0.0605997671440974
6.76532600549588e-10 -0.0547342617578069
6.77152135898076e-10 -0.0487853870712937
6.77771671246565e-10 -0.0427586620628734
6.78391206595054e-10 -0.0366597104598111
6.79010741943542e-10 -0.030494255623819
6.79630277292031e-10 -0.0242681153120889
6.8024981264052e-10 -0.017987196318578
6.80869347989008e-10 -0.0116574890003023
6.81488883337497e-10 -0.00528506169359879
6.82108418685985e-10 0.00112394497454935
6.82727954034474e-10 0.00756332387495953
6.83347489382963e-10 0.0140268072591004
6.83967024731451e-10 0.020508072730925
6.8458656007994e-10 0.0270007493020947
6.85206095428429e-10 0.0334984235249495
6.85825630776917e-10 0.0399946456974229
6.86445166125406e-10 0.0464829361340344
6.87064701473895e-10 0.052956791496982
6.87684236822383e-10 0.0594096911812816
6.88303772170872e-10 0.0658351037477988
6.8892330751936e-10 0.0722264933979642
6.89542842867849e-10 0.0785773264838852
6.90162378216338e-10 0.0848810780474665
6.90781913564826e-10 0.0911312383821868
6.91401448913315e-10 0.0973213196109917
6.92020984261804e-10 0.103444862273847
6.92640519610292e-10 0.109495441918367
6.93260054958781e-10 0.115466675686948
6.9387959030727e-10 0.121352228893778
6.94499125655758e-10 0.127145821585094
6.95118661004247e-10 0.132841235076049
6.95738196352735e-10 0.138432318457504
6.96357731701224e-10 0.14391299506612
6.96977267049713e-10 0.149277268911073
6.97596802398201e-10 0.154519231050762
6.9821633774669e-10 0.159633065912897
6.98835873095179e-10 0.164613057551358
6.99455408443667e-10 0.169453595833271
7.00074943792156e-10 0.174149182549784
7.00694479140645e-10 0.178694437444056
7.01314014489133e-10 0.183084104150044
7.01933549837622e-10 0.187313056035726
7.0255308518611e-10 0.191376301944449
7.03172620534599e-10 0.195268991828192
7.03792155883088e-10 0.198986422266594
7.04411691231576e-10 0.202524041865689
7.05031226580065e-10 0.205877456530374
7.05650761928554e-10 0.209042434604746
7.06270297277042e-10 0.212014911874556
7.06889832625531e-10 0.214790996426106
7.07509367974019e-10 0.217366973356071
7.08128903322508e-10 0.219739309326839
7.08748438670997e-10 0.221904656962064
7.09367974019485e-10 0.22385985907732
7.09987509367974e-10 0.225601952740824
7.10607044716463e-10 0.227128173159384
7.11226580064951e-10 0.228435957384865
7.1184611541344e-10 0.229522947836627
7.12465650761929e-10 0.230386995635546
7.13085186110417e-10 0.231026163745409
7.13704721458906e-10 0.231438729917638
7.14324256807395e-10 0.231623189435475
7.14943792155883e-10 0.231578257653958
7.15563327504372e-10 0.231302872332173
7.1618286285286e-10 0.230796195754509
7.16802398201349e-10 0.230057616637778
7.17421933549838e-10 0.229086751821316
7.18041468898326e-10 0.227883447737351
7.18661004246815e-10 0.226447781659147
7.19280539595304e-10 0.224780062724633
7.19900074943792e-10 0.222880832733449
7.20519610292281e-10 0.220750866715558
7.21139145640769e-10 0.218391173269781
7.21758680989258e-10 0.215802994670853
7.22378216337747e-10 0.212987806743805
7.22997751686235e-10 0.209947318504709
7.23617287034724e-10 0.206683471567071
7.24236822383213e-10 0.203198439313355
7.24856357731701e-10 0.199494625831369
7.2547589308019e-10 0.195574664615501
7.26095428428679e-10 0.191441417032977
7.26714963777167e-10 0.1870979705556
7.27334499125656e-10 0.182547636757619
7.27954034474144e-10 0.177793949080674
7.28573569822633e-10 0.172840660366918
7.29193105171122e-10 0.167691740161727
7.2981264051961e-10 0.162351371787628
7.30432175868099e-10 0.156823949191251
7.31051711216588e-10 0.151114073565459
7.31671246565076e-10 0.14522654974893
7.32290781913565e-10 0.139166382405775
7.32910317262053e-10 0.132938771987963
7.33529852610542e-10 0.126549110483594
7.34149387959031e-10 0.120002976954242
7.34768923307519e-10 0.113306132864853
7.35388458656008e-10 0.106464517209881
7.36007994004497e-10 0.0994842414395917
7.36627529352985e-10 0.0923715841906523
7.37247064701474e-10 0.0851329858253563
7.37866600049963e-10 0.0777750427840424
7.38486135398451e-10 0.0703045017554604
7.3910567074694e-10 0.062728253670086
7.39725206095428e-10 0.0550533275214825
7.40344741443917e-10 0.0472868840211522
7.40964276792406e-10 0.0394362090923749
7.41583812140894e-10 0.0315087072087768
7.42203347489383e-10 0.0235118945835779
7.42822882837872e-10 0.0154533922155806
7.4344241818636e-10 0.00734091879818499
7.44061953534849e-10 -0.000817716502156325
7.44681488883337e-10 -0.00901462139141817
7.45301024231826e-10 -0.0172418279107302
7.45920559580315e-10 -0.0254913000094004
7.46540094928803e-10 -0.0337549412212437
7.47159630277292e-10 -0.0420246024370323
7.47779165625781e-10 -0.0502920897657649
7.48398700974269e-10 -0.0585491724773516
7.49018236322758e-10 -0.0667875910191696
7.49637771671247e-10 -0.0749990650988571
7.50257307019735e-10 -0.0831753018255902
7.50876842368224e-10 -0.0913080039020253
7.51496377716713e-10 -0.0993888778589707
7.52115913065201e-10 -0.107409642324798
7.5273544841369e-10 -0.115362036321502
7.53354983762178e-10 -0.123237827579314
7.53974519110667e-10 -0.131028820861626
7.54594054459156e-10 -0.138726866292029
7.55213589807644e-10 -0.14632386767518
7.55833125156133e-10 -0.153811790803164
7.56452660504622e-10 -0.161182671739053
7.5707219585311e-10 -0.168428625069292
7.57691731201599e-10 -0.175541852116572
7.58311266550087e-10 -0.182514649104806
7.58930801898576e-10 -0.189339415267926
7.59550337247065e-10 -0.196008660894094
7.60169872595553e-10 -0.202515015297099
7.60789407944042e-10 -0.208851234706638
7.61408943292531e-10 -0.215010210069265
7.62028478641019e-10 -0.220984974751839
7.62648013989508e-10 -0.226768712139375
7.63267549337997e-10 -0.232354763119229
7.63887084686485e-10 -0.23773663344367
7.64506620034974e-10 -0.242908000962963
7.65126155383462e-10 -0.24786272272115
7.65745690731951e-10 -0.25259484190687
7.6636522608044e-10 -0.257098594651624
7.66984761428928e-10 -0.26136841666803
7.67604296777417e-10 -0.265398949720726
7.68223832125906e-10 -0.269185047922735
7.68843367474394e-10 -0.272721783850206
7.69462902822883e-10 -0.27600445446864
7.70082438171372e-10 -0.279028586863836
7.7070197351986e-10 -0.281789943770951
7.71321508868349e-10 -0.284284528895277
7.71941044216837e-10 -0.286508592018458
7.72560579565326e-10 -0.288458633884117
7.73180114913815e-10 -0.290131410856996
7.73799650262303e-10 -0.291523939349959
7.74419185610792e-10 -0.292633500013381
7.7503872095928e-10 -0.293457641681671
7.75658256307769e-10 -0.293994185071892
7.76277791656258e-10 -0.294241226229655
7.76897327004747e-10 -0.294197139717724
7.77516862353235e-10 -0.293860581542951
7.78136397701724e-10 -0.293230491817455
7.78755933050212e-10 -0.292306097150161
7.79375468398701e-10 -0.291086912765103
7.7999500374719e-10 -0.289572744343106
7.80614539095678e-10 -0.287763689583772
7.81234074444167e-10 -0.285660139484901
7.81853609792655e-10 -0.283262779336809
7.82473145141144e-10 -0.280572589429215
7.83092680489633e-10 -0.277590845468695
7.83712215838121e-10 -0.274319118704929
7.8433175118661e-10 -0.270759275764312
7.84951286535099e-10 -0.2669134781897
7.85570821883587e-10 -0.262784181685442
7.86190357232076e-10 -0.258374135067054
7.86809892580565e-10 -0.253686378915224
7.87429427929053e-10 -0.248724243934141
7.88048963277542e-10 -0.243491349014387
7.88668498626031e-10 -0.237991599000967
7.89288033974519e-10 -0.232229182167326
7.89907569323008e-10 -0.226208567396516
7.90527104671496e-10 -0.219934501070932
7.91146640019985e-10 -0.213412003672387
7.91766175368474e-10 -0.206646366094545
7.92385710716962e-10 -0.199643145670037
7.93005246065451e-10 -0.1924081619149
7.9362478141394e-10 -0.184947491993246
7.94244316762428e-10 -0.177267465905351
7.94863852110917e-10 -0.169374661402684
7.95483387459405e-10 -0.161275898633642
7.96102922807894e-10 -0.15297823452404
7.96722458156383e-10 -0.144488956896734
7.97341993504871e-10 -0.135815578334971
7.9796152885336e-10 -0.126965829794364
7.98581064201849e-10 -0.117947653968688
7.99200599550337e-10 -0.108769198414887
7.99820134898826e-10 -0.0994388084430377
8.00439670247315e-10 -0.089965019777181
8.01059205595803e-10 -0.0803565509932737
8.01678740944292e-10 -0.0706222957406759
8.0229827629278e-10 -0.0607713147539172
8.02917811641269e-10 -0.0508128276616474
8.03537346989758e-10 -0.0407562045999642
8.04156882338246e-10 -0.0306109576375068
8.04776417686735e-10 -0.0203867320199355
8.05395953035224e-10 -0.0100932972416219
8.06015488383712e-10 0.00025946204740362
8.06635023732201e-10 0.0106615552910165
8.07254559080689e-10 0.0211028954246583
8.07874094429178e-10 0.0315733084124538
8.08493629777667e-10 0.0420625429150242
8.09113165126155e-10 0.0525602800790198
8.09732700474644e-10 0.0630561434392601
8.10352235823133e-10 0.0735397089242069
8.10971771171621e-10 0.0840005149553631
8.1159130652011e-10 0.094428072631026
8.12210841868599e-10 0.104811875984746
8.12830377217087e-10 0.115141412308673
8.13449912565576e-10 0.125406172531884
8.14069447914065e-10 0.135595661643723
8.14688983262553e-10 0.145699409152009
8.15308518611042e-10 0.155706979565988
8.1592805395953e-10 0.165607982893747
8.16547589308019e-10 0.175392085143818
8.17167124656508e-10 0.185049018820587
8.17786660004996e-10 0.194568593403139
8.18406195353485e-10 0.203940705797089
8.19025730701974e-10 0.213155350748977
8.19645266050462e-10 0.222202631212736
8.20264801398951e-10 0.231072768657816
8.20884336747439e-10 0.239756113308477
8.21503872095928e-10 0.248243154303853
8.22123407444417e-10 0.25652452976837
8.22742942792905e-10 0.264591036782182
8.23362478141394e-10 0.272433641241303
8.23982013489883e-10 0.280043487597207
8.24601548838371e-10 0.287411908465721
8.2522108418686e-10 0.294530434095127
8.25840619535348e-10 0.301390801683475
8.26460154883837e-10 0.307984964535223
8.27079690232326e-10 0.314305101047424
8.27699225580814e-10 0.32034362351581
8.28318760929303e-10 0.326093186751244
8.28938296277792e-10 0.331546696497178
8.2955783162628e-10 0.336697317638886
8.30177366974769e-10 0.341538482195415
8.30796902323258e-10 0.346063897085364
8.31416437671746e-10 0.350267551657793
8.32035973020235e-10 0.35414372497975
8.32655508368723e-10 0.357686992872096
8.33275043717212e-10 0.360892234685536
8.33894579065701e-10 0.363754639808971
8.34514114414189e-10 0.366269713902512
8.35133649762678e-10 0.368433284847745
8.35753185111167e-10 0.370241508408066
8.36372720459655e-10 0.371690873592174
8.36992255808144e-10 0.372778207714044
8.37611791156633e-10 0.373500681143011
8.38231326505121e-10 0.373855811737827
8.3885086185361e-10 0.373841468958871
8.39470397202098e-10 0.373455877652963
8.40089932550587e-10 0.372697621505535
8.40709467899076e-10 0.371565646155216
8.41329003247564e-10 0.370059261966196
8.41948538596053e-10 0.368178146454054
8.42568073944542e-10 0.365922346361043
8.4318760929303e-10 0.363292279377168
8.43807144641519e-10 0.360288735503717
8.44426679990007e-10 0.356912878056235
8.45046215338496e-10 0.353166244304277
8.45665750686985e-10 0.349050745745629
8.46285286035473e-10 0.344568668013024
8.46904821383962e-10 0.339722670411715
8.47524356732451e-10 0.334515785086688
8.48143892080939e-10 0.328951415818545
8.48763427429428e-10 0.323033336447575
8.49382962777917e-10 0.316765688925783
8.50002498126405e-10 0.310152980997094
8.50622033474894e-10 0.303200083506242
8.51241568823383e-10 0.295912227337307
8.51861104171871e-10 0.288294999983132
8.5248063952036e-10 0.280354341747294
8.53100174868848e-10 0.272096541580674
8.53719710217337e-10 0.263528232554941
8.54339245565826e-10 0.254656386975786
8.54958780914314e-10 0.245488311138954
